Date,Team,Opp,BO,Pos,divider,PA,H,2B,3B,HR,R,RBI,SB,CS,BB%,K%,ISO,BABIP,EV,AVG,OBP,SLG,wOBA,wRC+,type,G,AB,1B,BB,IBB,SO,HBP,SF,SH,GDP,BB/K,OPS,Spd,wSB,wRC,wRAA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,GB,FB,LD,IFFB,IFH,BU,BUH,Balls,Strikes,Pitches,LA,Barrels,Barrel%,WPA,#NAME?,#NAME?,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,Events,maxEV,HardHit,HardHit%
2023.6.3,SEA,@TEX,4,DH,,5,2,0,0,0,0,2,0,0,0.00%,20.00%,0,0.5,94.6,0.4,0.4,0.4,0.353,130,0,1,5,2,0,0,1,0,0,0,0,0,0.8,0.1,,1,0.1,0.5,25.00%,25.00%,50.00%,50.00%,0.00%,0.00%,0.00%,25.00%,25.00%,50.00%,25.00%,75.00%,0.00%,1,2,1,1,0,0,0,10,15,25,35.1,0,0.00%,-0.03,-0.05,0.02,0.83,0.08,0.37,,0,-0.08,0,94.4,44.00%,86.5,,,,,12.00%,86,8.00%,83.5,,,,-0.1,-0.6,,,1.1,-0.3,,-1.37,-5.05,,,35.58,-14.43,,23.10%,50.00%,36.00%,0.00%,100.00%,66.70%,48.00%,40.00%,12.00%,4,104.9,1,25.00%
2023.6.2,SEA,@TEX,7,RF,,3,1,0,0,0,0,0,0,0,0.00%,33.30%,0,0.5,84.3,0.333,0.333,0.333,0.294,89,0,1,3,1,0,0,1,0,0,0,0,0,0.667,0.1,,0,-0.1,0,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,50.00%,0.00%,50.00%,50.00%,0,1,1,0,0,0,0,1,7,8,27.5,0,0.00%,-0.09,-0.09,0,-0.6,-0.06,1.15,,0,-0.08,0,95,75.00%,87,,,,,,,,,,,,-0.2,0.2,,,,,,-12.21,3.11,,,,,,40.00%,66.70%,50.00%,100.00%,100.00%,100.00%,37.50%,66.70%,0.00%,2,98.3,1,50.00%
2023.5.31,SEA,NYY,7,RF,,3,0,0,0,0,0,0,0,0,0.00%,33.30%,0,0,71.7,0,0,0,0,-100,0,1,3,0,0,0,1,0,0,0,0,0,0,0.1,,0,-0.8,2,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,0,0,0,0,0,5,11,16,-15.7,0,0.00%,-0.11,-0.11,0,-0.79,-0.08,1.44,,0,-0.08,0,94,50.00%,87.3,12.50%,91,6.30%,84,12.50%,89.5,,,,,,-0.3,-0.2,0,0,-0.2,,,-8.4,-2.66,-2.08,1.91,-12.07,,,45.50%,100.00%,62.50%,60.00%,80.00%,70.00%,31.30%,100.00%,18.80%,2,76.9,0,0.00%
2023.5.30,SEA,NYY,4,RF,,5,1,1,0,0,0,1,0,0,20.00%,20.00%,0.25,0.333,92.4,0.25,0.4,0.5,0.388,154,0,1,4,0,1,0,1,0,0,0,0,1,0.9,0.1,,1,0.3,2,33.30%,66.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.70%,33.30%,33.30%,66.70%,0.00%,2,0,1,0,0,0,0,8,12,20,-11.9,0,0.00%,0,-0.03,0.03,0.46,0.05,0.27,,0,0.08,-0.06,91.6,15.00%,78.7,5.00%,89,20.00%,81,15.00%,87.3,,,,,,-0.4,0.6,-0.1,0.2,-0.1,,,-4.83,21.06,-6.3,5.23,-2.89,,,23.10%,71.40%,40.00%,33.30%,80.00%,62.50%,35.00%,60.00%,15.00%,3,102.3,2,66.70%
2023.5.29,SEA,NYY,7,RF,,4,1,0,0,0,0,1,0,0,0.00%,25.00%,0,0.333,96.3,0.25,0.25,0.25,0.221,38,0,1,4,1,0,0,1,0,0,0,0,0,0.5,0.1,,0,-0.3,1,33.30%,33.30%,33.30%,0.00%,0.00%,0.00%,0.00%,33.30%,33.30%,33.30%,0.00%,66.70%,33.30%,1,1,1,0,0,0,0,6,11,17,9,1,33.30%,-0.03,-0.04,0.01,-0.3,-0.03,0.85,,0,-0.01,-0.03,94.4,11.80%,88,,,41.20%,85.3,17.60%,87.7,,,,,,-0.3,0,,0.3,-0.3,,,-5.41,-0.73,,4.32,-10.39,,,30.00%,100.00%,58.80%,33.30%,85.70%,70.00%,41.20%,50.00%,17.60%,3,101.6,1,33.30%
2023.5.28,SEA,PIT,7,RF,,4,1,0,0,0,0,0,1,0,0.00%,50.00%,0,0.5,99.3,0.25,0.25,0.25,0.221,38,0,1,4,1,0,0,2,0,0,0,0,0,0.5,5,,0,-0.3,0,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0,1,1,0,0,0,0,4,13,17,22,0,0.00%,-0.02,-0.05,0.04,0.13,0.01,0.67,,0,-0.01,-0.01,98,41.20%,84.6,11.80%,93,,,,,,,,,,-0.3,0,0,,,,,-3.5,-0.39,-2.08,,,,,40.00%,75.00%,64.70%,50.00%,77.80%,72.70%,70.60%,50.00%,17.60%,2,107.8,1,50.00%
2023.5.27,SEA,PIT,7,RF,,4,1,1,0,0,0,1,0,0,0.00%,25.00%,0.25,0.333,85.5,0.25,0.25,0.5,0.311,101,0,1,4,0,0,0,1,0,0,0,0,0,0.75,0.1,,0,0,0,33.30%,0.00%,66.70%,50.00%,0.00%,0.00%,0.00%,66.70%,0.00%,33.30%,33.30%,33.30%,33.30%,0,2,1,1,0,0,0,1,11,12,39.1,0,0.00%,0.07,-0.01,0.08,0.51,0.05,0.41,,0,-0.01,0.17,96,41.70%,82.6,,,33.30%,76.8,,,8.30%,92,,,,0,0.2,,-0.3,,0,,0.95,4.61,,-7.09,,0,,83.30%,83.30%,83.30%,40.00%,100.00%,70.00%,50.00%,100.00%,25.00%,3,105.7,1,33.30%
2023.5.26,SEA,PIT,7,DH,,4,0,0,0,0,0,0,0,0,0.00%,25.00%,0,0,64.6,0,0,0,0,-100,0,1,4,0,0,0,1,0,0,0,0,0,0,0.1,,-1,-1.1,0.5,0.00%,33.30%,66.70%,50.00%,0.00%,0.00%,0.00%,66.70%,0.00%,33.30%,66.70%,33.30%,0.00%,1,2,0,1,0,0,0,2,13,15,34.1,0,0.00%,-0.08,-0.08,0,-1.19,-0.13,0.78,,0,-0.11,0,93.8,33.30%,84,26.70%,88.8,,,,,,,,,,-0.6,-0.2,-0.3,,,,,-9.73,-3.7,-7.08,,,,,77.80%,66.70%,73.30%,85.70%,50.00%,72.70%,40.00%,100.00%,20.00%,3,77.5,0,0.00%
2023.5.25,SEA,OAK,7,RF,,3,1,0,0,0,0,0,0,0,0.00%,0.00%,0,0.333,105.4,0.333,0.333,0.333,0.294,89,0,1,3,1,0,0,0,0,0,0,0,0,0.667,0.1,,0,-0.1,1,66.70%,33.30%,0.00%,0.00%,0.00%,0.00%,0.00%,66.70%,33.30%,0.00%,0.00%,33.30%,66.70%,1,0,2,0,0,0,0,3,5,8,2.5,0,0.00%,-0.04,-0.06,0.01,-0.25,-0.03,0.9,,0,-0.02,-0.03,95,37.50%,81,,,,,12.50%,84,,,,,,0.3,-0.5,,,0,,,7.76,-16.79,,,2.69,,,25.00%,100.00%,62.50%,0.00%,100.00%,80.00%,50.00%,66.70%,12.50%,3,107.1,3,100.00%
2023.5.24,SEA,OAK,6,DH,,4,1,0,0,1,1,1,0,0,0.00%,50.00%,0.75,0,82.3,0.25,0.25,1,0.501,233,0,1,4,0,0,0,2,0,0,0,0,0,1.25,0.1,,1,0.6,0,0.00%,0.00%,100.00%,0.00%,50.00%,0.00%,0.00%,50.00%,50.00%,0.00%,50.00%,0.00%,50.00%,0,2,0,0,0,0,0,7,15,22,30.9,1,50.00%,-0.07,-0.09,0.01,-0.43,-0.05,0.97,,0,0.07,-0.14,93.9,36.40%,81.3,,,9.10%,76.5,4.50%,84,,,,,,1.3,-0.7,,0,0,,,11.67,-9.34,,-0.73,4.6,,,50.00%,75.00%,59.10%,42.90%,83.30%,61.50%,36.40%,50.00%,22.70%,2,106,1,50.00%
2023.5.23,SEA,OAK,7,RF,,3,0,0,0,0,0,0,0,0,0.00%,33.30%,0,0,92.2,0,0,0,0,-100,0,1,3,0,0,0,1,0,0,0,0,0,0,0.1,,0,-0.8,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,50.00%,0.00%,50.00%,50.00%,1,1,0,0,0,0,0,5,16,21,14.8,0,0.00%,-0.09,-0.09,0,-0.81,-0.09,1.23,,0,-0.08,0,94.5,23.80%,86.4,14.30%,89,4.80%,82,,,,,,,,-0.6,-0.2,0,0,,,,-4.71,-4.51,0.74,0,,,,37.50%,92.30%,71.40%,33.30%,91.70%,80.00%,61.90%,66.70%,14.30%,2,98.8,1,50.00%
2023.5.22,SEA,OAK,7,RF,,5,0,0,0,0,0,0,0,0,0.00%,60.00%,0,0,84.5,0,0,0,0,-100,0,1,5,0,0,0,3,0,0,0,0,0,0,0.1,,-1,-1.3,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,1,1,0,0,0,0,0,4,12,16,8.2,0,0.00%,-0.03,-0.03,0,-1.23,-0.13,0.24,,0,-0.09,-0.03,94.3,31.30%,87,12.50%,88.5,6.30%,83,,,,,,,,-0.8,-0.2,-0.4,0,,,,-10.08,-3.54,-19.04,3.87,,,,63.60%,60.00%,62.50%,42.90%,100.00%,60.00%,31.30%,80.00%,25.00%,2,100.2,1,50.00%
2023.5.21,SEA,@ATL,6,RF,,3,1,0,0,0,0,0,0,0,0.00%,33.30%,0,0.5,99.6,0.333,0.333,0.333,0.294,89,0,1,3,1,0,0,1,0,0,0,0,0,0.667,0.1,,0,-0.1,0,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%,0,1,1,0,0,0,0,4,7,11,27.5,0,0.00%,-0.03,-0.05,0.02,-0.29,-0.03,0.83,,0,-0.02,-0.02,91,36.40%,82.8,9.10%,90,9.10%,74,36.40%,83,,,,,,0,0.2,0,-0.1,-0.3,,,3.64,6.17,3.64,-5.1,-8.45,,,33.30%,60.00%,45.50%,0.00%,100.00%,60.00%,45.50%,33.30%,18.20%,2,105.6,1,50.00%
2023.5.20,SEA,@ATL,6,DH,,5,1,0,0,0,1,1,0,0,20.00%,20.00%,0,0.333,93.5,0.25,0.4,0.25,0.316,104,0,1,4,1,1,0,1,0,0,0,0,1,0.65,2.6,,1,0,1,33.30%,33.30%,33.30%,0.00%,0.00%,0.00%,0.00%,33.30%,33.30%,33.30%,0.00%,33.30%,66.70%,1,1,1,0,0,0,0,9,11,20,14.3,0,0.00%,0.14,-0.02,0.17,1.59,0.15,0.88,,0,0.09,0.07,93.4,35.00%,86.7,5.00%,90,,,10.00%,86,15.00%,86.7,,,,0.8,0.4,0,,-0.3,0.1,,10.75,5.44,2.69,,-13.84,2.9,,35.70%,66.70%,45.00%,20.00%,50.00%,33.30%,30.00%,100.00%,30.00%,3,107.2,2,66.70%
2023.5.19,SEA,@ATL,7,RF,,3,2,0,0,0,0,1,0,0,0.00%,33.30%,0,1,99.1,0.667,0.667,0.667,0.588,293,0,1,3,2,0,0,1,0,0,0,0,0,1.333,0.1,,1,0.7,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,50.00%,50.00%,1,0,1,0,0,0,0,2,9,11,5.4,0,0.00%,0.1,-0.02,0.13,0.62,0.06,1.52,,0,0.04,0.03,90.4,54.50%,81.8,,,,,,,,,,,,1,-0.3,,,,,,20.15,-5.66,,,,,,66.70%,100.00%,81.80%,50.00%,80.00%,66.70%,45.50%,66.70%,27.30%,2,99.6,2,100.00%
2023.5.17,SEA,@BOS,7,RF,,4,0,0,0,0,0,0,0,0,0.00%,75.00%,0,0,63.3,0,0,0,0,-100,0,1,4,0,0,0,3,0,0,0,0,0,0,0.1,,-1,-1.1,1,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,1,0,0,0,0,0,0,1,14,15,16.4,0,0.00%,-0.06,-0.06,0,-1.93,-0.18,0.61,,0,-0.11,0.01,94.6,20.00%,84.7,,,,,6.70%,87,,,,,,-0.7,-0.2,,,-0.2,,,-6.05,-6.11,,,-19.99,,,80.00%,60.00%,66.70%,75.00%,50.00%,60.00%,66.70%,100.00%,26.70%,1,63.3,0,0.00%
2023.5.16,SEA,@BOS,7,RF,,4,2,0,1,0,1,2,0,0,0.00%,0.00%,0.5,0.5,82.9,0.5,0.5,1,0.613,310,0,1,4,1,0,0,0,0,0,0,0,0,1.5,5.1,,1,1,1,50.00%,25.00%,25.00%,0.00%,0.00%,0.00%,0.00%,0.00%,75.00%,25.00%,50.00%,25.00%,25.00%,1,1,2,0,0,0,0,8,11,19,-3.5,0,0.00%,0.09,-0.05,0.14,1.55,0.14,0.85,,0,0.12,-0.01,95.2,31.60%,87,10.50%,90,5.30%,79,,,,,,,,0.8,-0.1,0.4,-0.1,,,,8.39,-2.49,21.37,-5.1,,,,25.00%,85.70%,47.40%,66.70%,83.30%,77.80%,36.80%,25.00%,10.50%,4,100.2,2,50.00%
2023.5.15,SEA,@BOS,7,RF,,5,2,0,0,0,1,0,0,0,20.00%,20.00%,0,0.667,99.6,0.5,0.6,0.5,0.492,226,0,1,4,2,1,0,1,0,0,0,0,1,1.1,1.6,,1,0.7,1,66.70%,33.30%,0.00%,0.00%,0.00%,0.00%,0.00%,33.30%,33.30%,33.30%,0.00%,33.30%,66.70%,1,0,2,0,0,0,0,10,10,20,10.5,0,0.00%,0.01,-0.03,0.03,1.06,0.1,0.38,,0,0.07,-0.05,77.6,30.00%,82.7,10.00%,86.5,,,,,,,,,,1.1,0.6,0,,,,,8.97,10.2,0.95,,,,,15.40%,57.10%,30.00%,50.00%,75.00%,66.70%,35.00%,40.00%,10.00%,3,105,2,66.70%
2023.5.14,SEA,@DET,6,RF,,5,1,0,0,0,0,1,1,0,0.00%,40.00%,0,0.333,90.6,0.25,0.2,0.25,0.177,8,0,1,4,1,0,0,2,0,1,0,0,0,0.45,5,,0,-0.6,1,33.30%,33.30%,33.30%,0.00%,0.00%,100.00%,0.00%,0.00%,33.30%,66.70%,66.70%,0.00%,33.30%,1,1,1,0,1,0,0,5,17,22,41.5,0,0.00%,-0.11,-0.15,0.04,-0.72,-0.07,1.47,,0,-0.03,-0.05,96.8,13.60%,86,13.60%,87.7,31.80%,83.7,13.60%,85.3,,,,,,-0.3,-0.1,-0.1,-0.6,0.6,,,-5.05,-2.19,-2.16,-8.26,20.36,,,61.50%,66.70%,63.60%,50.00%,66.70%,57.10%,40.90%,60.00%,27.30%,3,97.8,1,33.30%
2023.5.13,SEA,@DET,7,DH,,4,3,0,0,1,1,2,0,0,0.00%,25.00%,0.75,1,90.7,0.75,0.75,1.5,0.942,538,0,1,4,2,0,0,1,0,0,0,0,0,2.25,0.1,,3,2.1,2,0.00%,66.70%,33.30%,0.00%,100.00%,0.00%,0.00%,66.70%,0.00%,33.30%,0.00%,66.70%,33.30%,2,1,0,0,0,0,0,2,8,10,10,1,33.30%,0.12,-0.01,0.13,1.88,0.19,0.43,,0,0.32,-0.03,93,30.00%,83.7,10.00%,89,10.00%,78,30.00%,83,10.00%,82,,,,-0.1,1.9,-0.1,0,-0.2,0.5,,-5.63,63.97,-7.16,-4.16,-5.52,47.35,,50.00%,83.30%,70.00%,0.00%,80.00%,57.10%,60.00%,100.00%,30.00%,3,103,2,66.70%
2023.5.12,SEA,@DET,6,RF,,5,1,0,0,0,0,1,0,0,0.00%,20.00%,0,0.25,94.5,0.2,0.2,0.2,0.177,8,0,1,5,1,0,0,1,0,0,0,0,0,0.4,0.1,,0,-0.6,0.33,0.00%,25.00%,75.00%,0.00%,0.00%,0.00%,0.00%,25.00%,50.00%,25.00%,0.00%,75.00%,25.00%,1,3,0,0,0,0,0,4,11,15,25.6,1,25.00%,-0.01,-0.03,0.03,0.04,0,0.34,,0,-0.01,-0.01,93.1,33.30%,82.8,6.70%,89,,,6.70%,79,,,,,,0.1,-0.7,0,,0,,,0.67,-13.36,3.87,,-4.16,,,42.90%,62.50%,53.30%,33.30%,100.00%,75.00%,53.30%,80.00%,13.30%,4,106.2,2,50.00%
2023.5.10,SEA,TEX,7,RF,,4,0,0,0,0,0,0,0,0,0.00%,75.00%,0,0,104.6,0,0,0,0,-100,0,1,4,0,0,0,3,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,5,11,16,38.1,1,100.00%,-0.16,-0.16,0,-0.93,-0.1,1.68,,0,-0.09,0,,68.80%,84.9,12.50%,89.5,12.50%,86,6.30%,89,,,,,,,-1.2,0,0,0,,,,-10.62,-0.73,1.82,4.6,,,41.70%,50.00%,43.80%,20.00%,100.00%,42.90%,25.00%,75.00%,25.00%,1,104.6,1,100.00%
2023.5.9,SEA,TEX,5,RF,,4,0,0,0,0,0,0,0,0,25.00%,25.00%,0,0,84,0,0.25,0,0.174,6,0,1,3,0,1,0,1,0,0,0,0,1,0.25,0.1,,0,-0.5,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,1,1,0,0,0,0,0,6,8,14,15.4,0,0.00%,-0.03,-0.03,0,-0.23,-0.02,0.35,,0,-0.07,-0.02,92.5,21.40%,80,,,,,28.60%,84.3,35.70%,86.8,,,,0.2,-0.2,,,-0.5,0,,10.67,-6.2,,,-12.97,0.92,,41.70%,100.00%,50.00%,20.00%,50.00%,28.60%,14.30%,50.00%,35.70%,2,99.4,1,50.00%
2023.5.8,SEA,TEX,6,RF,,4,1,0,0,0,0,0,0,0,0.00%,75.00%,0,1,69.5,0.25,0.25,0.25,0.221,38,0,1,4,1,0,0,3,0,0,0,0,0,0.5,0.1,,0,-0.3,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0,1,0,0,0,0,0,8,12,20,36.6,0,0.00%,-0.06,-0.09,0.03,-0.03,0,1.12,,0,-0.03,-0.02,95,65.00%,85.2,,,,,25.00%,88.6,,,,,,-0.2,-0.5,,,0.4,,,-11.17,-3.99,,,7.59,,,28.60%,83.30%,45.00%,0.00%,60.00%,33.30%,30.00%,50.00%,30.00%,1,69.5,0,0.00%
2023.5.7,SEA,HOU,6,DH,,4,1,0,0,0,0,0,0,0,25.00%,0.00%,0,0.333,85.9,0.333,0.5,0.333,0.395,159,0,1,3,1,1,0,0,0,0,0,0,1,0.833,0.1,,1,0.3,1,33.30%,33.30%,33.30%,0.00%,0.00%,0.00%,0.00%,33.30%,33.30%,33.30%,33.30%,33.30%,33.30%,1,1,1,0,0,0,0,7,9,16,23.4,0,0.00%,-0.02,-0.04,0.02,0.05,0.01,0.73,,0,-0.01,-0.02,93.1,43.80%,81.6,,,,,,,,,,,,-0.2,0.5,,,,,,-2.55,7.38,,,,,,20.00%,66.70%,37.50%,50.00%,100.00%,83.30%,37.50%,50.00%,6.30%,3,99.7,1,33.30%
2023.5.6,SEA,HOU,6,RF,,4,1,0,0,0,1,0,0,0,0.00%,25.00%,0,0.333,86.4,0.25,0.25,0.25,0.221,38,0,1,4,1,0,0,1,0,0,0,0,0,0.5,2.6,,0,-0.3,2,0.00%,66.70%,33.30%,0.00%,0.00%,50.00%,0.00%,100.00%,0.00%,0.00%,33.30%,0.00%,66.70%,2,1,0,0,1,0,0,5,11,16,-8.8,0,0.00%,-0.06,-0.11,0.05,-0.79,-0.08,1.58,,0,-0.05,0.01,95.6,37.50%,83.7,25.00%,86,6.30%,73,,,,,,,,0.3,0,-0.5,-0.2,,,,6.26,0.64,-11.26,-18.32,,,,22.20%,57.10%,37.50%,100.00%,75.00%,83.30%,43.80%,25.00%,6.30%,3,99.4,1,33.30%
2023.5.5,SEA,HOU,6,RF,,4,2,0,0,0,1,0,0,0,0.00%,25.00%,0,0.667,91.8,0.5,0.5,0.5,0.441,191,0,1,4,2,0,0,1,0,0,0,0,0,1,2.6,,1,0.4,1,33.30%,33.30%,33.30%,100.00%,0.00%,0.00%,0.00%,0.00%,33.30%,66.70%,66.70%,0.00%,33.30%,1,1,1,1,0,0,0,4,10,14,32.5,0,0.00%,-0.05,-0.11,0.06,0,0,1.41,,0,-0.03,0,93.7,78.60%,81.1,,,,,,,,,,,,-0.5,0.9,,,,,,-16.28,8.11,,,,,,50.00%,66.70%,57.10%,25.00%,100.00%,62.50%,42.90%,50.00%,21.40%,3,108.8,1,33.30%
2023.5.4,SEA,@OAK,6,RF,,4,1,1,0,0,1,0,0,0,25.00%,25.00%,0.333,0.5,98.9,0.333,0.5,0.667,0.485,221,0,1,3,0,1,0,1,0,0,0,1,1,1.167,2.6,,1,0.6,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,1,0,1,0,0,0,0,9,9,18,3.5,1,50.00%,0,-0.06,0.06,-0.03,0,0.8,,0,0,0,90.9,27.80%,83.6,16.70%,88.3,,,,,,,,,,-1,0.8,0.2,,,,,-9.97,16.11,7.11,,,,,9.10%,71.40%,33.30%,0.00%,100.00%,83.30%,38.90%,25.00%,5.60%,2,107,1,50.00%
2023.5.3,SEA,@OAK,5,RF,,5,2,1,0,0,1,0,0,0,0.00%,60.00%,0.2,1,97.8,0.4,0.4,0.6,0.425,180,0,1,5,1,0,0,3,0,0,0,0,0,1,2.6,,1,0.4,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,0,2,0,0,0,0,5,13,18,11.4,0,0.00%,-0.13,-0.14,0.01,-0.67,-0.07,1.1,,0,0.04,-0.16,92.8,61.10%,82.4,,,,,11.10%,83.5,,,,,,-0.5,0.4,,,0.5,,,-9.97,3.96,,,23.68,,,28.60%,81.80%,61.10%,0.00%,55.60%,45.50%,61.10%,40.00%,33.30%,2,106.7,1,50.00%
2023.5.2,SEA,@OAK,6,RF,,4,0,0,0,0,0,0,0,0,0.00%,75.00%,0,0,92.8,0,0,0,0,-100,0,1,4,0,0,0,3,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,4,14,18,27.3,0,0.00%,-0.09,-0.09,0,-0.74,-0.08,0.87,,0,-0.1,0,98.1,50.00%,85.4,11.10%,91,,,,,,,,,,-0.3,-0.5,-0.2,,,,,-4.46,-6.04,-12.25,,,,,66.70%,66.70%,66.70%,50.00%,50.00%,50.00%,50.00%,100.00%,33.30%,1,92.8,0,0.00%
2023.4.30,SEA,@TOR,5,RF,,5,1,0,0,1,2,1,0,0,0.00%,0.00%,0.75,0,90.4,0.25,0.4,1,0.546,264,0,1,4,0,0,0,0,1,0,0,0,0,1.4,0.1,,2,0.9,2,25.00%,50.00%,25.00%,0.00%,100.00%,0.00%,0.00%,25.00%,0.00%,75.00%,25.00%,0.00%,75.00%,2,1,1,0,0,0,0,8,13,21,-4,1,25.00%,0.01,-0.06,0.08,0.91,0.09,0.86,,0,0.03,-0.02,93.7,38.10%,81.4,,,4.80%,70,28.60%,83.7,,,,,,1.3,-0.1,,-0.1,0,,,21.25,-1.67,,-7.16,-0.71,,,35.70%,71.40%,47.60%,40.00%,80.00%,60.00%,33.30%,80.00%,19.00%,4,104.2,3,75.00%
2023.4.29,SEA,@TOR,5,RF,,4,0,0,0,0,0,0,0,0,0.00%,100.00%,0,0,,0,0,0,0,-100,0,1,4,0,0,0,4,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,0,0,0,0,0,0,0,4,14,18,,0,,-0.16,-0.16,0,-1.13,-0.12,1.54,,0,-0.1,0,95.4,22.20%,86.3,,,,,,,38.90%,86.1,,,,-0.6,-0.1,,,,-0.4,,-8.36,-3.03,,,,-5.84,,66.70%,66.70%,66.70%,12.50%,100.00%,41.70%,33.30%,50.00%,38.90%,0,,0,
2023.4.28,SEA,@TOR,5,RF,,4,0,0,0,0,0,0,0,0,0.00%,75.00%,0,0,97.3,0,0,0,0,-100,0,1,4,0,0,0,3,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0,1,0,0,0,0,0,3,10,13,53.7,0,0.00%,-0.18,-0.18,0,-1.47,-0.15,1.72,,0,-0.1,0,93.2,46.20%,82.7,,,,,7.70%,85,,,,,,-0.1,-0.8,,,-0.2,,,-0.91,-13.45,,,-23.86,,,57.10%,66.70%,61.50%,25.00%,75.00%,50.00%,46.20%,100.00%,30.80%,1,97.3,1,100.00%
2023.4.27,SEA,@PHI,4,DH,,4,0,0,0,0,0,0,0,0,0.00%,50.00%,0,0,75.8,0,0,0,0,-100,0,1,4,0,0,0,2,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,100.00%,50.00%,0.00%,0.00%,0.00%,50.00%,0.00%,50.00%,100.00%,0.00%,0.00%,0,2,0,1,0,0,0,2,9,11,73.1,0,0.00%,-0.11,-0.11,0,-0.64,-0.06,1.04,,0,-0.1,0,93.7,,,18.20%,86.5,27.30%,84.7,27.30%,82.7,,,,,,-0.5,,-0.5,-0.1,0,,,-17.49,,-23.22,-2.63,-1.24,,,40.00%,83.30%,63.60%,50.00%,60.00%,57.10%,54.50%,100.00%,27.30%,2,76.1,0,0.00%
2023.4.26,SEA,@PHI,5,RF,,4,0,0,0,0,0,0,0,0,0.00%,50.00%,0,0,96.9,0,0,0,0,-100,0,1,4,0,0,0,2,0,0,0,0,0,0,0.1,,-1,-1.1,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,50.00%,50.00%,1,1,0,0,0,0,0,5,12,17,-5.6,0,0.00%,-0.07,-0.07,0,-0.89,-0.09,0.69,,0,-0.1,0,93.2,6.30%,81,,,18.80%,85.3,,,6.30%,89,,,,-0.6,-0.3,,-0.2,,0,,-5.86,-31.06,,-8.05,,1.91,,50.00%,83.30%,62.50%,20.00%,100.00%,60.00%,37.50%,100.00%,23.50%,2,102.2,1,50.00%
